id,username,primary,secret,server,farm,count_views,count_comments,count_photos,count_videos,title,description,can_comment,date_create,date_update,photos,visibility_can_see_set,needs_interstitial
72157648605833383,The British Library,11201078666,ab53d02050,2841,3,4,0,4,0,Set of maps found within image 11201078666,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11201078666"">flickr.com/photos/britishlibrary/11201078666</a>. There were 3 submaps found.",1,1424434333,1662104335,4,1,0
72157650917408462,The British Library,11128198255,fbec173406,5488,6,9,0,3,0,Set of maps found within image 11128198255,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11128198255"">flickr.com/photos/britishlibrary/11128198255</a>. There were 2 submaps found.",1,1424434328,1662104335,3,1,0
72157650935565815,The British Library,11035618444,693a235da2,2824,3,19,0,3,0,Set of maps found within image 11035618444,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11035618444"">flickr.com/photos/britishlibrary/11035618444</a>. There were 2 submaps found.",1,1424434321,1662104335,3,1,0
72157650512386419,The British Library,11227806354,b41da30794,3740,4,10,0,3,0,Set of maps found within image 11227806354,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11227806354"">flickr.com/photos/britishlibrary/11227806354</a>. There were 2 submaps found.",1,1424434320,1662104335,3,1,0
72157650917405522,The British Library,11193783683,858bedb94a,7320,8,36,0,3,0,Set of maps found within image 11193783683,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11193783683"">flickr.com/photos/britishlibrary/11193783683</a>. There were 2 submaps found.",1,1424434314,1662104335,3,1,0
72157650935564125,The British Library,11008360715,3b9453f22f,3780,4,66,0,3,0,Set of maps found within image 11008360715,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11008360715"">flickr.com/photos/britishlibrary/11008360715</a>. There were 2 submaps found.",1,1424434313,1662104335,3,1,0
72157650922604981,The British Library,11005459696,49136eb5c5,5513,6,56,0,3,0,Set of maps found within image 11005459696,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11005459696"">flickr.com/photos/britishlibrary/11005459696</a>. There were 2 submaps found.",1,1424434310,1662104335,3,1,0
72157650935563195,The British Library,11232304396,19fd9de66e,5477,6,40,0,3,0,Set of maps found within image 11232304396,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11232304396"">flickr.com/photos/britishlibrary/11232304396</a>. There were 2 submaps found.",1,1424434308,1662104335,3,1,0
72157650922602781,The British Library,11250036256,28b743e022,3833,4,57,0,3,0,Set of maps found within image 11250036256,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11250036256"">flickr.com/photos/britishlibrary/11250036256</a>. There were 2 submaps found.",1,1424434300,1662104335,3,1,0
72157650922602011,The British Library,11019834295,c6b434aeec,7394,8,56,0,3,0,Set of maps found within image 11019834295,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11019834295"">flickr.com/photos/britishlibrary/11019834295</a>. There were 2 submaps found.",1,1424434297,1662104335,3,1,0
72157648596894214,The British Library,11192060603,a520d912c6,2885,3,94,0,5,0,Set of maps found within image 11192060603,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11192060603"">flickr.com/photos/britishlibrary/11192060603</a>. There were 4 submaps found.",1,1424434292,1662104335,5,1,0
72157650521118348,The British Library,11247234994,a95c28ae17,2860,3,39,0,5,0,Set of maps found within image 11247234994,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11247234994"">flickr.com/photos/britishlibrary/11247234994</a>. There were 4 submaps found.",1,1424434289,1662104335,5,1,0
72157648596892194,The British Library,11212307896,ef4988abd5,2893,3,17,0,3,0,Set of maps found within image 11212307896,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11212307896"">flickr.com/photos/britishlibrary/11212307896</a>. There were 2 submaps found.",1,1424434285,1662104335,3,1,0
72157650512376739,The British Library,11219627505,5464478ea7,3689,4,269,0,3,0,Set of maps found within image 11219627505,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11219627505"">flickr.com/photos/britishlibrary/11219627505</a>. There were 2 submaps found.",1,1424434281,1662104335,3,1,0
72157650863807116,The British Library,11172006953,e97edd5545,5543,6,33,0,3,0,Set of maps found within image 11172006953,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11172006953"">flickr.com/photos/britishlibrary/11172006953</a>. There were 2 submaps found.",1,1424434271,1662104335,3,1,0
72157650517932130,The British Library,11023200795,678f636aef,3738,4,22,0,3,0,Set of maps found within image 11023200795,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11023200795"">flickr.com/photos/britishlibrary/11023200795</a>. There were 2 submaps found.",1,1424434268,1662104335,3,1,0
72157648596888204,The British Library,11245700515,9453769dfc,2825,3,37,0,3,0,Set of maps found within image 11245700515,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11245700515"">flickr.com/photos/britishlibrary/11245700515</a>. There were 2 submaps found.",1,1424434268,1662104335,3,1,0
72157650517931910,The British Library,11182466656,ee3dff13fe,7298,8,14,0,3,0,Set of maps found within image 11182466656,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11182466656"">flickr.com/photos/britishlibrary/11182466656</a>. There were 2 submaps found.",1,1424434266,1662104335,3,1,0
72157650935551725,The British Library,11126741444,73e2bf991b,7394,8,18,0,4,0,Set of maps found within image 11126741444,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11126741444"">flickr.com/photos/britishlibrary/11126741444</a>. There were 3 submaps found.",1,1424434258,1662104335,4,1,0
72157650917392382,The British Library,11189032816,a385d6fa6d,2835,3,13,0,3,0,Set of maps found within image 11189032816,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11189032816"">flickr.com/photos/britishlibrary/11189032816</a>. There were 2 submaps found.",1,1424434256,1662104335,3,1,0
72157650922590981,The British Library,11168302754,aa6a73bc25,7441,8,4,0,3,0,Set of maps found within image 11168302754,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11168302754"">flickr.com/photos/britishlibrary/11168302754</a>. There were 2 submaps found.",1,1424434251,1662104335,3,1,0
72157650922589831,The British Library,11190947826,6232780b5d,3818,4,30,0,4,0,Set of maps found within image 11190947826,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11190947826"">flickr.com/photos/britishlibrary/11190947826</a>. There were 3 submaps found.",1,1424434246,1662104335,4,1,0
72157650521106878,The British Library,11186748823,0074a3a869,3744,4,23,0,3,0,Set of maps found within image 11186748823,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11186748823"">flickr.com/photos/britishlibrary/11186748823</a>. There were 2 submaps found.",1,1424434237,1662104335,3,1,0
72157648596880164,The British Library,11183579464,958e1c0269,5474,6,9,0,3,0,Set of maps found within image 11183579464,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11183579464"">flickr.com/photos/britishlibrary/11183579464</a>. There were 2 submaps found.",1,1424434234,1662104335,3,1,0
72157650935545765,The British Library,11002992046,dd526e737b,3745,4,40,0,3,0,Set of maps found within image 11002992046,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11002992046"">flickr.com/photos/britishlibrary/11002992046</a>. There were 2 submaps found.",1,1424434233,1662104335,3,1,0
72157648596878944,The British Library,11196162334,49eb791688,3824,4,29,0,3,0,Set of maps found within image 11196162334,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11196162334"">flickr.com/photos/britishlibrary/11196162334</a>. There were 2 submaps found.",1,1424434228,1662104335,3,1,0
72157650922584891,The British Library,11194920364,c651a566be,2891,3,28,0,4,0,Set of maps found within image 11194920364,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11194920364"">flickr.com/photos/britishlibrary/11194920364</a>. There were 3 submaps found.",1,1424434224,1662104335,4,1,0
72157650922583501,The British Library,11246698035,4343217a2a,3833,4,31,0,7,0,Set of maps found within image 11246698035,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11246698035"">flickr.com/photos/britishlibrary/11246698035</a>. There were 6 submaps found.",1,1424434218,1662104335,7,1,0
72157650512361869,The British Library,11180772686,70c30dcde0,2860,3,45,0,4,0,Set of maps found within image 11180772686,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11180772686"">flickr.com/photos/britishlibrary/11180772686</a>. There were 3 submaps found.",1,1424434214,1662104335,4,1,0
72157648605807683,The British Library,11093209636,de7b9cb860,7444,8,155,0,3,0,Set of maps found within image 11093209636,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11093209636"">flickr.com/photos/britishlibrary/11093209636</a>. There were 2 submaps found.",1,1424434214,1662104335,3,1,0
72157650863791496,The British Library,11235854663,59fb53298e,3673,4,9,0,3,0,Set of maps found within image 11235854663,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11235854663"">flickr.com/photos/britishlibrary/11235854663</a>. There were 2 submaps found.",1,1424434197,1662104335,3,1,0
72157650863791066,The British Library,11009907343,4b4b235039,7313,8,17,0,3,0,Set of maps found within image 11009907343,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11009907343"">flickr.com/photos/britishlibrary/11009907343</a>. There were 2 submaps found.",1,1424434195,1662104335,3,1,0
72157648605801693,The British Library,11203270974,0dbfc081b0,7386,8,36,0,3,0,Set of maps found within image 11203270974,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11203270974"">flickr.com/photos/britishlibrary/11203270974</a>. There were 2 submaps found.",1,1424434187,1662104335,3,1,0
72157650512354889,The British Library,11036619883,194ac7d01e,3675,4,40,0,4,0,Set of maps found within image 11036619883,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11036619883"">flickr.com/photos/britishlibrary/11036619883</a>. There were 3 submaps found.",1,1424434182,1662104335,4,1,0
72157650521093838,The British Library,11193296485,84740908ca,3729,4,21,0,3,0,Set of maps found within image 11193296485,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11193296485"">flickr.com/photos/britishlibrary/11193296485</a>. There were 2 submaps found.",1,1424434179,1662104335,3,1,0
72157650935532895,The British Library,11098644176,81a98498b8,5472,6,39,0,3,0,Set of maps found within image 11098644176,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11098644176"">flickr.com/photos/britishlibrary/11098644176</a>. There were 2 submaps found.",1,1424434175,1662104335,3,1,0
72157650517910630,The British Library,11164686834,877c3cae51,5477,6,18,0,3,0,Set of maps found within image 11164686834,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11164686834"">flickr.com/photos/britishlibrary/11164686834</a>. There were 2 submaps found.",1,1424434172,1662104335,3,1,0
72157650863784576,The British Library,11198167193,8b79d8593c,7330,8,11,0,4,0,Set of maps found within image 11198167193,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11198167193"">flickr.com/photos/britishlibrary/11198167193</a>. There were 3 submaps found.",1,1424434166,1662104335,4,1,0
72157650521090928,The British Library,11252818345,7561c76c8b,5476,6,96,0,3,0,Set of maps found within image 11252818345,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11252818345"">flickr.com/photos/britishlibrary/11252818345</a>. There were 2 submaps found.",1,1424434166,1662104335,3,1,0
72157650935529845,The British Library,11224657355,b3b89581bc,2847,3,10,0,3,0,Set of maps found within image 11224657355,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11224657355"">flickr.com/photos/britishlibrary/11224657355</a>. There were 2 submaps found.",1,1424434161,1662104335,3,1,0
72157650517908100,The British Library,11208117346,ee241dcd15,3754,4,34,0,3,0,Set of maps found within image 11208117346,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11208117346"">flickr.com/photos/britishlibrary/11208117346</a>. There were 2 submaps found.",1,1424434160,1662104335,3,1,0
72157648596861104,The British Library,11094999344,66f6d620bb,7358,8,56,0,3,0,Set of maps found within image 11094999344,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11094999344"">flickr.com/photos/britishlibrary/11094999344</a>. There were 2 submaps found.",1,1424434149,1662104335,3,1,0
72157650517905390,The British Library,11251428705,afd9c0c59c,3673,4,32,0,3,0,Set of maps found within image 11251428705,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11251428705"">flickr.com/photos/britishlibrary/11251428705</a>. There were 2 submaps found.",1,1424434148,1662104335,3,1,0
72157648596859884,The British Library,11111402394,b5dce6222e,3676,4,7,0,4,0,Set of maps found within image 11111402394,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11111402394"">flickr.com/photos/britishlibrary/11111402394</a>. There were 3 submaps found.",1,1424434145,1662104335,4,1,0
72157650517904020,The British Library,11191691106,697e172a36,7434,8,19,0,4,0,Set of maps found within image 11191691106,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11191691106"">flickr.com/photos/britishlibrary/11191691106</a>. There were 3 submaps found.",1,1424434142,1662104335,4,1,0
72157650521085158,The British Library,11189758946,c18598cfb5,2870,3,7,0,3,0,Set of maps found within image 11189758946,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11189758946"">flickr.com/photos/britishlibrary/11189758946</a>. There were 2 submaps found.",1,1424434139,1662104335,3,1,0
72157650863777696,The British Library,11044311974,f94ae696bb,3747,4,33,0,5,0,Set of maps found within image 11044311974,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11044311974"">flickr.com/photos/britishlibrary/11044311974</a>. There were 4 submaps found.",1,1424434137,1662104335,5,1,0
72157650863775676,The British Library,11003265715,03acf20711,2818,3,37,0,3,0,Set of maps found within image 11003265715,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11003265715"">flickr.com/photos/britishlibrary/11003265715</a>. There were 2 submaps found.",1,1424434128,1662104335,3,1,0
72157650935521795,The British Library,11306185856,ee2dbc7df4,3706,4,25,0,3,0,Set of maps found within image 11306185856,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11306185856"">flickr.com/photos/britishlibrary/11306185856</a>. There were 2 submaps found.",1,1424434125,1662104335,3,1,0
72157650517899320,The British Library,11126203434,d3633dd632,7333,8,7,0,3,0,Set of maps found within image 11126203434,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11126203434"">flickr.com/photos/britishlibrary/11126203434</a>. There were 2 submaps found.",1,1424434123,1662104335,3,1,0
72157650863773376,The British Library,11204406085,9f89a6da66,3725,4,14,0,3,0,Set of maps found within image 11204406085,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11204406085"">flickr.com/photos/britishlibrary/11204406085</a>. There were 2 submaps found.",1,1424434117,1662104335,3,1,0
72157650521078878,The British Library,11252641954,d65a388411,2817,3,29,0,3,0,Set of maps found within image 11252641954,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11252641954"">flickr.com/photos/britishlibrary/11252641954</a>. There were 2 submaps found.",1,1424434112,1662104335,3,1,0
72157648605782943,The British Library,11044260196,e099eb5acd,7298,8,51,0,4,0,Set of maps found within image 11044260196,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11044260196"">flickr.com/photos/britishlibrary/11044260196</a>. There were 3 submaps found.",1,1424434107,1662104335,4,1,0
72157650917359752,The British Library,11101312894,4203bdf5a6,3750,4,13,0,3,0,Set of maps found within image 11101312894,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11101312894"">flickr.com/photos/britishlibrary/11101312894</a>. There were 2 submaps found.",1,1424434105,1662104335,3,1,0
72157650512338319,The British Library,11231891943,7ab6c56598,7345,8,44,0,3,0,Set of maps found within image 11231891943,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11231891943"">flickr.com/photos/britishlibrary/11231891943</a>. There were 2 submaps found.",1,1424434105,1662104335,3,1,0
72157648605781653,The British Library,11245412593,7e821731c4,3827,4,43,0,8,0,Set of maps found within image 11245412593,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11245412593"">flickr.com/photos/britishlibrary/11245412593</a>. There were 7 submaps found.",1,1424434101,1662104335,8,1,0
72157648596848554,The British Library,11249932165,ec2203c669,7393,8,137,0,10,0,Set of maps found within image 11249932165,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11249932165"">flickr.com/photos/britishlibrary/11249932165</a>. There were 9 submaps found.",1,1424434093,1662104335,10,1,0
72157650512334469,The British Library,11221664735,bf6a6a8d85,5485,6,46,0,3,0,Set of maps found within image 11221664735,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11221664735"">flickr.com/photos/britishlibrary/11221664735</a>. There were 2 submaps found.",1,1424434090,1662104335,3,1,0
72157650935514145,The British Library,11227902694,1174c8ba43,3780,4,14,0,3,0,Set of maps found within image 11227902694,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11227902694"">flickr.com/photos/britishlibrary/11227902694</a>. There were 2 submaps found.",1,1424434089,1662104335,3,1,0
72157648596845324,The British Library,11097033013,5336712d3e,2855,3,89,0,3,0,Set of maps found within image 11097033013,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11097033013"">flickr.com/photos/britishlibrary/11097033013</a>. There were 2 submaps found.",1,1424434078,1662104335,3,1,0
72157650922552751,The British Library,11150265214,2007b84cea,7294,8,18,0,4,0,Set of maps found within image 11150265214,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11150265214"">flickr.com/photos/britishlibrary/11150265214</a>. There were 3 submaps found.",1,1424434075,1662104335,4,1,0
72157650922550771,The British Library,11106792595,ddc998e945,7302,8,7,0,4,0,Set of maps found within image 11106792595,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11106792595"">flickr.com/photos/britishlibrary/11106792595</a>. There were 3 submaps found.",1,1424434066,1662104335,4,1,0
72157650863761146,The British Library,11207200923,0fcdf8eacf,5493,6,12,0,3,0,Set of maps found within image 11207200923,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11207200923"">flickr.com/photos/britishlibrary/11207200923</a>. There were 2 submaps found.",1,1424434064,1662104335,3,1,0
72157650517882920,The British Library,11239280176,cf78170970,3745,4,12,0,4,0,Set of maps found within image 11239280176,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11239280176"">flickr.com/photos/britishlibrary/11239280176</a>. There were 3 submaps found.",1,1424434052,1662104335,4,1,0
72157650517881880,The British Library,11218164315,70443596ca,5525,6,51,0,4,0,Set of maps found within image 11218164315,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11218164315"">flickr.com/photos/britishlibrary/11218164315</a>. There were 3 submaps found.",1,1424434048,1662104335,4,1,0
72157648605770133,The British Library,11036505435,5777dc7990,2886,3,7,0,3,0,Set of maps found within image 11036505435,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11036505435"">flickr.com/photos/britishlibrary/11036505435</a>. There were 2 submaps found.",1,1424434045,1662104335,3,1,0
72157650863756726,The British Library,11247689086,15a5419399,5477,6,8,0,3,0,Set of maps found within image 11247689086,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11247689086"">flickr.com/photos/britishlibrary/11247689086</a>. There were 2 submaps found.",1,1424434044,1662104335,3,1,0
72157650922544531,The British Library,11245856825,05b66f89ee,3824,4,78,0,3,0,Set of maps found within image 11245856825,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11245856825"">flickr.com/photos/britishlibrary/11245856825</a>. There were 2 submaps found.",1,1424434034,1662104335,3,1,0
72157650863754436,The British Library,11227559614,298cf0b071,2862,3,24,0,9,0,Set of maps found within image 11227559614,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11227559614"">flickr.com/photos/britishlibrary/11227559614</a>. There were 8 submaps found.",1,1424434034,1662104335,9,1,0
72157650935500775,The British Library,11006100044,938912a43c,3779,4,24,0,3,0,Set of maps found within image 11006100044,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11006100044"">flickr.com/photos/britishlibrary/11006100044</a>. There were 2 submaps found.",1,1424434027,1662104335,3,1,0
72157650521058578,The British Library,11247506776,2b9bc613c2,2807,3,18,0,3,0,Set of maps found within image 11247506776,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11247506776"">flickr.com/photos/britishlibrary/11247506776</a>. There were 2 submaps found.",1,1424434024,1662104335,3,1,0
72157650935499795,The British Library,11188276933,c1bcee888b,5527,6,59,0,4,0,Set of maps found within image 11188276933,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11188276933"">flickr.com/photos/britishlibrary/11188276933</a>. There were 3 submaps found.",1,1424434022,1662104336,4,1,0
72157650517874460,The British Library,11238039656,7713cf5b83,2822,3,18,0,3,0,Set of maps found within image 11238039656,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11238039656"">flickr.com/photos/britishlibrary/11238039656</a>. There were 2 submaps found.",1,1424434012,1662104336,3,1,0
72157650922539431,The British Library,11173719576,3a534cf11a,7365,8,6,0,3,0,Set of maps found within image 11173719576,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11173719576"">flickr.com/photos/britishlibrary/11173719576</a>. There were 2 submaps found.",1,1424434009,1662104336,3,1,0
72157650922538121,The British Library,11053686906,1564fd2e09,7351,8,6,0,3,0,Set of maps found within image 11053686906,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11053686906"">flickr.com/photos/britishlibrary/11053686906</a>. There were 2 submaps found.",1,1424434002,1662104336,3,1,0
72157650917336092,The British Library,11291890906,62accca70b,7355,8,23,0,3,0,Set of maps found within image 11291890906,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11291890906"">flickr.com/photos/britishlibrary/11291890906</a>. There were 2 submaps found.",1,1424433999,1662104336,3,1,0
72157650517870730,The British Library,11225240483,a67b1064a7,3764,4,103,0,3,0,Set of maps found within image 11225240483,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11225240483"">flickr.com/photos/britishlibrary/11225240483</a>. There were 2 submaps found.",1,1424433995,1662104336,3,1,0
72157650863745026,The British Library,11036529465,79b7e222d1,7423,8,15,0,3,0,Set of maps found within image 11036529465,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11036529465"">flickr.com/photos/britishlibrary/11036529465</a>. There were 2 submaps found.",1,1424433993,1662104336,3,1,0
72157650935492055,The British Library,11229831546,04607ec122,3792,4,6,0,3,0,Set of maps found within image 11229831546,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11229831546"">flickr.com/photos/britishlibrary/11229831546</a>. There were 2 submaps found.",1,1424433989,1662104336,3,1,0
72157650512311909,The British Library,11246011125,3ac14a4713,7303,8,34,0,3,0,Set of maps found within image 11246011125,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11246011125"">flickr.com/photos/britishlibrary/11246011125</a>. There were 2 submaps found.",1,1424433988,1662104336,3,1,0
72157650922533611,The British Library,11228348815,77008028ea,7336,8,23,0,3,0,Set of maps found within image 11228348815,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11228348815"">flickr.com/photos/britishlibrary/11228348815</a>. There were 2 submaps found.",1,1424433984,1662104336,3,1,0
72157648596824284,The British Library,11227910973,c54f3048da,5537,6,31,0,5,0,Set of maps found within image 11227910973,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11227910973"">flickr.com/photos/britishlibrary/11227910973</a>. There were 4 submaps found.",1,1424433982,1662104336,5,1,0
72157650922531961,The British Library,11107154013,c33fa4304f,7373,8,24,0,5,0,Set of maps found within image 11107154013,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11107154013"">flickr.com/photos/britishlibrary/11107154013</a>. There were 4 submaps found.",1,1424433975,1662104336,5,1,0
72157650521048008,The British Library,11168989813,81db89e831,5550,6,54,0,3,0,Set of maps found within image 11168989813,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11168989813"">flickr.com/photos/britishlibrary/11168989813</a>. There were 2 submaps found.",1,1424433973,1662104336,3,1,0
72157650917328622,The British Library,11251531354,818f1d5b85,3794,4,73,0,3,0,Set of maps found within image 11251531354,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11251531354"">flickr.com/photos/britishlibrary/11251531354</a>. There were 2 submaps found.",1,1424433971,1662104336,3,1,0
72157650521043978,The British Library,11046151135,fa07e724e5,5499,6,23,0,4,0,Set of maps found within image 11046151135,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11046151135"">flickr.com/photos/britishlibrary/11046151135</a>. There were 3 submaps found.",1,1424433960,1662104336,4,1,0
72157650517861560,The British Library,11233460975,cf2e53ea67,7383,8,115,0,3,0,Set of maps found within image 11233460975,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11233460975"">flickr.com/photos/britishlibrary/11233460975</a>. There were 2 submaps found.",1,1424433958,1662104336,3,1,0
72157648596818744,The British Library,11003552704,143a05fb87,7305,8,13,0,3,0,Set of maps found within image 11003552704,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11003552704"">flickr.com/photos/britishlibrary/11003552704</a>. There were 2 submaps found.",1,1424433958,1662104336,3,1,0
72157650512303729,The British Library,11158410075,401ee61c50,3777,4,20,0,3,0,Set of maps found within image 11158410075,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11158410075"">flickr.com/photos/britishlibrary/11158410075</a>. There were 2 submaps found.",1,1424433956,1662104336,3,1,0
72157650935480695,The British Library,11195865186,58f2729748,5474,6,55,0,4,0,Set of maps found within image 11195865186,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11195865186"">flickr.com/photos/britishlibrary/11195865186</a>. There were 3 submaps found.",1,1424433945,1662104336,4,1,0
72157648605746473,The British Library,11194933986,e5407a72b5,3781,4,37,0,3,0,Set of maps found within image 11194933986,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11194933986"">flickr.com/photos/britishlibrary/11194933986</a>. There were 2 submaps found.",1,1424433944,1662104336,3,1,0
72157650935480045,The British Library,11175362284,4827b30a84,3710,4,17,0,3,0,Set of maps found within image 11175362284,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11175362284"">flickr.com/photos/britishlibrary/11175362284</a>. There were 2 submaps found.",1,1424433942,1662104336,3,1,0
72157650922521831,The British Library,11097445304,8e59c1853c,3745,4,85,0,3,0,Set of maps found within image 11097445304,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11097445304"">flickr.com/photos/britishlibrary/11097445304</a>. There were 2 submaps found.",1,1424433933,1662104336,3,1,0
72157650521037948,The British Library,11237966055,71757bfba5,5473,6,15,0,3,0,Set of maps found within image 11237966055,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11237966055"">flickr.com/photos/britishlibrary/11237966055</a>. There were 2 submaps found.",1,1424433930,1662104336,3,1,0
72157650922520601,The British Library,11175084734,bfe68ec66c,7362,8,28,0,3,0,Set of maps found within image 11175084734,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11175084734"">flickr.com/photos/britishlibrary/11175084734</a>. There were 2 submaps found.",1,1424433928,1662104336,3,1,0
72157650922519131,The British Library,11189864455,523be72fcd,5532,6,12,0,3,0,Set of maps found within image 11189864455,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11189864455"">flickr.com/photos/britishlibrary/11189864455</a>. There were 2 submaps found.",1,1424433921,1662104336,3,1,0
72157650935476085,The British Library,11133281303,1264c59eb6,3735,4,5,0,3,0,Set of maps found within image 11133281303,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11133281303"">flickr.com/photos/britishlibrary/11133281303</a>. There were 2 submaps found.",1,1424433919,1662104336,3,1,0
